id,denominacion,bruta,periodicidad
5314,DIAS DE AJUSTE,"$5,863.41 ",ANUAL
5315,DIAS DE AJUSTE,"$6,039.95 ",ANUAL
5315,COMPENSACIÓN ANTIGUEDAD,"$4,606.74 ",MENSUAL
5315,OTROS INGRESOS POR SALARIOS,"$19,777.00 ",MENSUAL
5316,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
5316,DIAS DE AJUSTE,"$7,061.98 ",ANUAL
5316,COMPENSACIÓN ANTIGUEDAD,"$12,963.92 ",MENSUAL
5317,DIAS DE AJUSTE,"$7,061.98 ",ANUAL
5317,COMPENSACIÓN ANTIGUEDAD,"$12,890.92 ",MENSUAL
5317,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
5318,DIAS DE AJUSTE,"$4,659.48 ",ANUAL
5318,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
5318,COMPENSACIÓN ANTIGUEDAD,"$6,656.40 ",MENSUAL
5319,COMPENSACIÓN ANTIGUEDAD,"$1,391.60 ",MENSUAL
5319,DIAS DE AJUSTE,"$9,710.64 ",ANUAL
5319,OTROS INGRESOS POR SALARIOS,"$8,497.00 ",MENSUAL
5320,COMPENSACIÓN ANTIGUEDAD,"$3,586.80 ",MENSUAL
5320,DIAS DE AJUSTE,"$11,869.98 ",ANUAL
5320,OTROS INGRESOS POR SALARIOS,"$20,776.00 ",MENSUAL
5321,DIAS DE AJUSTE,"$7,289.14 ",ANUAL
5321,COMPENSACIÓN ANTIGUEDAD,"$2,087.40 ",MENSUAL
5321,OTROS INGRESOS POR SALARIOS,"$8,497.00 ",MENSUAL
5322,OTROS INGRESOS POR SALARIOS,"$30,857.00 ",MENSUAL
5322,COMPENSACIÓN ANTIGUEDAD,"$14,759.10 ",MENSUAL
5322,DIAS DE AJUSTE,"$8,085.42 ",ANUAL
5323,COMPENSACIÓN ANTIGUEDAD,"$2,353.58 ",MENSUAL
5323,OTROS INGRESOS POR SALARIOS,"$8,095.00 ",MENSUAL
5323,DIAS DE AJUSTE,"$11,037.18 ",ANUAL
5324,COMPENSACIÓN ANTIGUEDAD,"$15,372.00 ",MENSUAL
5324,DIAS DE AJUSTE,"$8,070.30 ",ANUAL
5324,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
5325,OTROS INGRESOS POR SALARIOS,"$35,476.00 ",MENSUAL
5325,COMPENSACIÓN ANTIGUEDAD,"$17,110.80 ",MENSUAL
5325,DIAS DE AJUSTE,"$8,983.17 ",ANUAL
5326,COMPENSACIÓN ANTIGUEDAD,"$6,024.94 ",MENSUAL
5326,OTROS INGRESOS POR SALARIOS,"$66,211.00 ",MENSUAL
5326,DIAS DE AJUSTE,"$10,310.58 ",ANUAL
5327,OTROS INGRESOS POR SALARIOS,"$42,932.00 ",MENSUAL
5327,COMPENSACIÓN ANTIGUEDAD,"$3,756.60 ",MENSUAL
5327,DIAS DE AJUSTE,"$11,959.13 ",ANUAL
5328,DIAS DE AJUSTE,"$8,795.11 ",ANUAL
5328,COMPENSACIÓN ANTIGUEDAD,"$16,752.60 ",MENSUAL
5328,ZONA GEOGRAFICA,"$9,307.00 ",MENSUAL
5328,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5329,COMPENSACIÓN ANTIGUEDAD,"$14,731.50 ",MENSUAL
5329,DIAS DE AJUSTE,"$8,070.30 ",ANUAL
5329,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
5330,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5330,COMPENSACIÓN ANTIGUEDAD,"$10,193.42 ",MENSUAL
5330,DIAS DE AJUSTE,"$5,863.41 ",ANUAL
5331,COMPENSACIÓN ANTIGUEDAD,"$3,586.80 ",MENSUAL
5331,OTROS INGRESOS POR SALARIOS,"$20,776.00 ",MENSUAL
5331,DIAS DE AJUSTE,"$15,864.75 ",ANUAL
5332,COMPENSACIÓN ANTIGUEDAD,"$8,306.68 ",MENSUAL
5332,DIAS DE AJUSTE,"$5,863.40 ",ANUAL
5332,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5333,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
5333,DIAS DE AJUSTE,"$5,241.92 ",ANUAL
5333,COMPENSACIÓN ANTIGUEDAD,"$9,568.58 ",MENSUAL
5334,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5334,COMPENSACIÓN ANTIGUEDAD,"$10,028.44 ",MENSUAL
5334,DIAS DE AJUSTE,"$6,288.66 ",ANUAL
5335,COMPENSACIÓN ANTIGUEDAD,"$11,479.30 ",MENSUAL
5335,DIAS DE AJUSTE,"$6,188.84 ",ANUAL
5335,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5336,COMPENSACIÓN ANTIGUEDAD,"$8,591.80 ",MENSUAL
5336,DIAS DE AJUSTE,"$6,288.66 ",ANUAL
5336,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5337,DIAS DE AJUSTE,"$8,085.42 ",ANUAL
5337,OTROS INGRESOS POR SALARIOS,"$25,713.00 ",MENSUAL
5337,COMPENSACIÓN ANTIGUEDAD,"$5,818.64 ",MENSUAL
5338,DIAS DE AJUSTE,"$8,070.30 ",ANUAL
5338,OTROS INGRESOS POR SALARIOS,"$19,468.00 ",MENSUAL
5338,COMPENSACIÓN ANTIGUEDAD,"$4,886.06 ",MENSUAL
5339,DIAS DE AJUSTE,"$5,241.92 ",ANUAL
5339,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
5339,COMPENSACIÓN ANTIGUEDAD,"$3,763.50 ",MENSUAL
5340,OTROS INGRESOS POR SALARIOS,"$8,497.00 ",MENSUAL
5340,DIAS DE AJUSTE,"$8,243.37 ",ANUAL
5340,COMPENSACIÓN ANTIGUEDAD,"$2,087.40 ",MENSUAL
5341,COMPENSACIÓN ANTIGUEDAD,$779.20 ,MENSUAL
5341,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
5341,DIAS DE AJUSTE,"$6,693.68 ",ANUAL
5342,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5342,DIAS DE AJUSTE,"$5,863.41 ",ANUAL
5342,COMPENSACIÓN ANTIGUEDAD,"$11,168.40 ",MENSUAL
5343,DIAS DE AJUSTE,"$6,991.43 ",ANUAL
5343,COMPENSACIÓN ANTIGUEDAD,"$10,494.34 ",MENSUAL
5343,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
5344,OTROS INGRESOS POR SALARIOS,"$19,468.00 ",MENSUAL
5344,DIAS DE AJUSTE,"$9,358.14 ",ANUAL
5344,COMPENSACIÓN ANTIGUEDAD,"$2,556.38 ",MENSUAL
5345,OTROS INGRESOS POR SALARIOS,"$25,713.00 ",MENSUAL
5345,DIAS DE AJUSTE,"$8,626.03 ",ANUAL
5345,COMPENSACIÓN ANTIGUEDAD,"$3,031.50 ",MENSUAL
5346,DIAS DE AJUSTE,"$5,677.27 ",ANUAL
5346,COMPENSACIÓN ANTIGUEDAD,"$10,237.70 ",MENSUAL
5346,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5347,COMPENSACIÓN ANTIGUEDAD,"$11,408.38 ",MENSUAL
5347,DIAS DE AJUSTE,"$7,077.11 ",ANUAL
5347,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
5348,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
5348,DIAS DE AJUSTE,"$5,241.92 ",ANUAL
5348,COMPENSACIÓN ANTIGUEDAD,"$9,568.58 ",MENSUAL
5349,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5349,DIAS DE AJUSTE,"$6,388.48 ",ANUAL
5349,COMPENSACIÓN ANTIGUEDAD,"$11,978.40 ",MENSUAL
5350,DIAS DE AJUSTE,"$7,455.17 ",ANUAL
5350,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
5350,ZONA GEOGRAFICA,"$6,656.40 ",MENSUAL
5350,COMPENSACIÓN ANTIGUEDAD,"$13,978.44 ",MENSUAL
5351,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
5351,COMPENSACIÓN ANTIGUEDAD,"$13,480.20 ",MENSUAL
5351,DIAS DE AJUSTE,"$7,077.10 ",ANUAL
5352,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5352,DIAS DE AJUSTE,"$5,863.41 ",ANUAL
5352,COMPENSACIÓN ANTIGUEDAD,"$11,168.40 ",MENSUAL
5353,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
5353,COMPENSACIÓN ANTIGUEDAD,"$13,480.20 ",MENSUAL
5353,DIAS DE AJUSTE,"$7,077.10 ",ANUAL
5354,DIAS DE AJUSTE,"$6,288.66 ",ANUAL
5354,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5354,COMPENSACIÓN ANTIGUEDAD,"$9,489.96 ",MENSUAL
5355,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
5355,COMPENSACIÓN ANTIGUEDAD,"$11,769.98 ",MENSUAL
5355,DIAS DE AJUSTE,"$6,725.70 ",ANUAL
5356,DIAS DE AJUSTE,"$8,212.48 ",ANUAL
5356,OTROS INGRESOS POR SALARIOS,"$22,697.00 ",MENSUAL
5356,COMPENSACIÓN ANTIGUEDAD,"$4,912.46 ",MENSUAL
5357,COMPENSACIÓN ANTIGUEDAD,"$5,584.20 ",MENSUAL
5357,DIAS DE AJUSTE,"$4,839.64 ",ANUAL
5357,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5358,DIAS DE AJUSTE,"$8,912.33 ",ANUAL
5358,COMPENSACIÓN ANTIGUEDAD,"$3,332.46 ",MENSUAL
5358,OTROS INGRESOS POR SALARIOS,"$22,697.00 ",MENSUAL
5359,OTROS INGRESOS POR SALARIOS,"$36,108.00 ",MENSUAL
5359,COMPENSACIÓN ANTIGUEDAD,"$9,904.64 ",MENSUAL
5359,DIAS DE AJUSTE,"$10,230.57 ",ANUAL
5360,DIAS DE AJUSTE,"$8,085.42 ",ANUAL
5360,OTROS INGRESOS POR SALARIOS,"$30,857.00 ",MENSUAL
5360,COMPENSACIÓN ANTIGUEDAD,"$15,400.80 ",MENSUAL
5361,DIAS DE AJUSTE,"$6,368.28 ",ANUAL
5361,COMPENSACIÓN ANTIGUEDAD,"$2,017.36 ",MENSUAL
5361,OTROS INGRESOS POR SALARIOS,"$8,095.00 ",MENSUAL
5362,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
5362,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5363,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
5363,COMPENSACIÓN ANTIGUEDAD,"$13,480.20 ",MENSUAL
5363,DIAS DE AJUSTE,"$7,077.10 ",ANUAL
5364,COMPENSACIÓN ANTIGUEDAD,"$4,043.70 ",MENSUAL
5364,OTROS INGRESOS POR SALARIOS,"$40,642.00 ",MENSUAL
5364,DIAS DE AJUSTE,"$5,852.30 ",ANUAL
5365,DIAS DE AJUSTE,"$5,491.13 ",ANUAL
5365,COMPENSACIÓN ANTIGUEDAD,"$8,841.64 ",MENSUAL
5365,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5366,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
5366,DIAS DE AJUSTE,"$4,051.38 ",ANUAL
5366,COMPENSACIÓN ANTIGUEDAD,"$1,095.76 ",MENSUAL
5367,COMPENSACIÓN ANTIGUEDAD,"$2,465.66 ",MENSUAL
5367,OTROS INGRESOS POR SALARIOS,"$8,095.00 ",MENSUAL
5367,DIAS DE AJUSTE,"$9,828.39 ",ANUAL
5368,COMPENSACIÓN ANTIGUEDAD,"$4,118.88 ",MENSUAL
5368,DIAS DE AJUSTE,"$6,388.48 ",ANUAL
5368,OTROS INGRESOS POR SALARIOS,"$9,510.00 ",MENSUAL
5369,OTROS INGRESOS POR SALARIOS,"$8,497.00 ",MENSUAL
5369,DIAS DE AJUSTE,"$5,211.92 ",ANUAL
5369,COMPENSACIÓN ANTIGUEDAD,"$4,562.66 ",MENSUAL
5370,COMPENSACIÓN ANTIGUEDAD,"$9,568.58 ",MENSUAL
5370,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
5371,DIAS DE AJUSTE,"$8,198.40 ",ANUAL
5371,COMPENSACIÓN ANTIGUEDAD,"$15,372.00 ",MENSUAL
5371,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
5372,COMPENSACIÓN ANTIGUEDAD,"$10,682.60 ",MENSUAL
5372,DIAS DE AJUSTE,"$6,188.84 ",ANUAL
5372,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5373,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5373,DIAS DE AJUSTE,"$5,863.41 ",ANUAL
5373,COMPENSACIÓN ANTIGUEDAD,"$11,168.40 ",MENSUAL
5374,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5374,DIAS DE AJUSTE,"$5,863.41 ",ANUAL
5374,COMPENSACIÓN ANTIGUEDAD,"$11,168.40 ",MENSUAL
5375,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5375,COMPENSACIÓN ANTIGUEDAD,"$11,978.40 ",MENSUAL
5375,DIAS DE AJUSTE,"$6,288.66 ",ANUAL
5376,DIAS DE AJUSTE,"$11,998.50 ",ANUAL
5376,OTROS INGRESOS POR SALARIOS,"$49,901.00 ",MENSUAL
5376,COMPENSACIÓN ANTIGUEDAD,"$3,831.60 ",MENSUAL
5377,OTROS INGRESOS POR SALARIOS,"$36,108.00 ",MENSUAL
5377,COMPENSACIÓN ANTIGUEDAD,"$5,872.54 ",MENSUAL
5377,DIAS DE AJUSTE,"$10,230.57 ",ANUAL
5378,COMPENSACIÓN ANTIGUEDAD,"$3,442.50 ",MENSUAL
5378,OTROS INGRESOS POR SALARIOS,"$12,310.00 ",MENSUAL
5378,DIAS DE AJUSTE,"$9,023.50 ",ANUAL
5379,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
5379,COMPENSACIÓN ANTIGUEDAD,"$13,480.20 ",MENSUAL
5379,DIAS DE AJUSTE,"$7,077.10 ",ANUAL
5380,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
5380,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
5381,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
5381,COMPENSACIÓN ANTIGUEDAD,"$9,984.60 ",MENSUAL
5381,DIAS DE AJUSTE,"$5,325.12 ",ANUAL
5382,COMPENSACIÓN ANTIGUEDAD,"$3,422.76 ",MENSUAL
5382,OTROS INGRESOS POR SALARIOS,"$40,642.00 ",MENSUAL
5382,DIAS DE AJUSTE,"$6,275.06 ",ANUAL
5383,COMPENSACIÓN ANTIGUEDAD,$700.08 ,MENSUAL
5383,DIAS DE AJUSTE,"$4,845.25 ",ANUAL
5383,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
5384,OTROS INGRESOS POR SALARIOS,"$12,310.00 ",MENSUAL
5384,COMPENSACIÓN ANTIGUEDAD,"$3,573.20 ",MENSUAL
5384,DIAS DE AJUSTE,"$6,852.44 ",ANUAL
5385,COMPENSACIÓN ANTIGUEDAD,"$1,573.80 ",MENSUAL
5385,OTROS INGRESOS POR SALARIOS,"$4,693.00 ",MENSUAL
5385,DIAS DE AJUSTE,"$6,431.86 ",ANUAL
5386,DIAS DE AJUSTE,"$5,956.48 ",ANUAL
5386,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5386,COMPENSACIÓN ANTIGUEDAD,"$10,193.42 ",MENSUAL
5387,COMPENSACIÓN ANTIGUEDAD,"$6,931.92 ",MENSUAL
5387,DIAS DE AJUSTE,"$8,212.48 ",ANUAL
5387,OTROS INGRESOS POR SALARIOS,"$27,238.00 ",MENSUAL
5388,COMPENSACIÓN ANTIGUEDAD,$729.24 ,MENSUAL
5388,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
5388,DIAS DE AJUSTE,"$5,630.85 ",ANUAL
5389,OTROS INGRESOS POR SALARIOS,"$27,238.00 ",MENSUAL
5389,COMPENSACIÓN ANTIGUEDAD,"$14,423.42 ",MENSUAL
5389,DIAS DE AJUSTE,"$8,084.16 ",ANUAL
5390,DIAS DE AJUSTE,"$9,008.14 ",ANUAL
5390,COMPENSACIÓN ANTIGUEDAD,"$3,276.00 ",MENSUAL
5390,OTROS INGRESOS POR SALARIOS,"$10,051.00 ",MENSUAL
5391,DIAS DE AJUSTE,"$8,208.77 ",ANUAL
5391,COMPENSACIÓN ANTIGUEDAD,"$15,635.76 ",MENSUAL
5391,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5391,ZONA GEOGRAFICA,"$7,445.60 ",MENSUAL
5392,COMPENSACIÓN ANTIGUEDAD,"$3,637.80 ",MENSUAL
5392,OTROS INGRESOS POR SALARIOS,"$25,713.00 ",MENSUAL
5392,DIAS DE AJUSTE,"$12,085.59 ",ANUAL
5393,DIAS DE AJUSTE,"$4,765.18 ",ANUAL
5393,COMPENSACIÓN ANTIGUEDAD,"$5,584.20 ",MENSUAL
5393,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5394,COMPENSACIÓN ANTIGUEDAD,"$13,451.40 ",MENSUAL
5394,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
5394,DIAS DE AJUSTE,"$7,174.08 ",ANUAL
5395,COMPENSACIÓN ANTIGUEDAD,"$3,167.10 ",MENSUAL
5395,DIAS DE AJUSTE,"$7,928.27 ",ANUAL
5395,OTROS INGRESOS POR SALARIOS,"$12,310.00 ",MENSUAL
5396,OTROS INGRESOS POR SALARIOS,"$10,051.00 ",MENSUAL
5396,COMPENSACIÓN ANTIGUEDAD,"$3,708.02 ",MENSUAL
5396,DIAS DE AJUSTE,"$7,061.99 ",ANUAL
5397,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
5397,DIAS DE AJUSTE,"$5,663.00 ",ANUAL
5397,COMPENSACIÓN ANTIGUEDAD,$935.04 ,MENSUAL
5398,COMPENSACIÓN ANTIGUEDAD,"$1,793.20 ",MENSUAL
5398,OTROS INGRESOS POR SALARIOS,"$8,095.00 ",MENSUAL
5398,DIAS DE AJUSTE,"$11,249.80 ",ANUAL
5398,ZONA GEOGRAFICA,"$2,241.50 ",MENSUAL
5399,OTROS INGRESOS POR SALARIOS,"$20,776.00 ",MENSUAL
5399,COMPENSACIÓN ANTIGUEDAD,"$3,287.90 ",MENSUAL
5399,DIAS DE AJUSTE,"$11,681.57 ",ANUAL
5400,DIAS DE AJUSTE,"$8,569.33 ",ANUAL
5400,COMPENSACIÓN ANTIGUEDAD,"$1,729.20 ",MENSUAL
5400,OTROS INGRESOS POR SALARIOS,"$6,400.00 ",MENSUAL
5401,DIAS DE AJUSTE,"$8,213.76 ",ANUAL
5401,OTROS INGRESOS POR SALARIOS,"$25,713.00 ",MENSUAL
5401,COMPENSACIÓN ANTIGUEDAD,"$4,914.86 ",MENSUAL
5402,COMPENSACIÓN ANTIGUEDAD,"$3,592.80 ",MENSUAL
5402,OTROS INGRESOS POR SALARIOS,"$16,480.00 ",MENSUAL
5402,DIAS DE AJUSTE,"$6,291.56 ",ANUAL
5403,OTROS INGRESOS POR SALARIOS,"$4,516.00 ",MENSUAL
5403,COMPENSACIÓN ANTIGUEDAD,"$1,576.80 ",MENSUAL
5403,DIAS DE AJUSTE,"$6,208.88 ",ANUAL
5404,COMPENSACIÓN ANTIGUEDAD,$935.04 ,MENSUAL
5404,DIAS DE AJUSTE,"$9,081.27 ",ANUAL
5404,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
5405,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
5405,DIAS DE AJUSTE,"$6,304.75 ",ANUAL
5405,COMPENSACIÓN ANTIGUEDAD,"$9,152.56 ",MENSUAL
5406,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5406,DIAS DE AJUSTE,"$6,388.48 ",ANUAL
5406,COMPENSACIÓN ANTIGUEDAD,"$11,978.40 ",MENSUAL
5407,COMPENSACIÓN ANTIGUEDAD,"$14,115.22 ",MENSUAL
5407,DIAS DE AJUSTE,"$7,827.52 ",ANUAL
5407,OTROS INGRESOS POR SALARIOS,"$27,238.00 ",MENSUAL
5408,COMPENSACIÓN ANTIGUEDAD,"$5,672.78 ",MENSUAL
5408,DIAS DE AJUSTE,"$4,885.65 ",ANUAL
5408,OTROS INGRESOS POR SALARIOS,"$8,497.00 ",MENSUAL
5409,DIAS DE AJUSTE,"$3,854.61 ",ANUAL
5409,COMPENSACIÓN ANTIGUEDAD,$854.00 ,MENSUAL
5409,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
5410,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
5410,COMPENSACIÓN ANTIGUEDAD,"$9,735.60 ",MENSUAL
5410,DIAS DE AJUSTE,"$6,968.64 ",ANUAL
5411,OTROS INGRESOS POR SALARIOS,"$27,238.00 ",MENSUAL
5411,DIAS DE AJUSTE,"$5,132.80 ",ANUAL
5412,COMPENSACIÓN ANTIGUEDAD,$935.04 ,MENSUAL
5412,DIAS DE AJUSTE,"$5,230.41 ",ANUAL
5412,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
5413,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5413,COMPENSACIÓN ANTIGUEDAD,"$11,168.40 ",MENSUAL
5413,DIAS DE AJUSTE,"$5,956.48 ",ANUAL
5414,COMPENSACIÓN ANTIGUEDAD,$700.08 ,MENSUAL
5414,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
5414,DIAS DE AJUSTE,"$4,316.48 ",ANUAL
5415,COMPENSACIÓN ANTIGUEDAD,"$13,451.40 ",MENSUAL
5415,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
5415,DIAS DE AJUSTE,"$7,174.08 ",ANUAL
5416,DIAS DE AJUSTE,"$4,459.79 ",ANUAL
5416,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
5416,COMPENSACIÓN ANTIGUEDAD,"$5,325.68 ",MENSUAL
5417,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
5417,COMPENSACIÓN ANTIGUEDAD,"$7,412.90 ",MENSUAL
5417,DIAS DE AJUSTE,"$6,389.42 ",ANUAL
5418,COMPENSACIÓN ANTIGUEDAD,"$15,400.80 ",MENSUAL
5418,DIAS DE AJUSTE,"$8,198.40 ",ANUAL
5418,OTROS INGRESOS POR SALARIOS,"$30,857.00 ",MENSUAL
5419,COMPENSACIÓN ANTIGUEDAD,"$16,769.76 ",MENSUAL
5419,DIAS DE AJUSTE,"$8,943.87 ",ANUAL
5419,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5419,ZONA GEOGRAFICA,"$7,985.60 ",MENSUAL
5420,OTROS INGRESOS POR SALARIOS,"$42,932.00 ",MENSUAL
5420,COMPENSACIÓN ANTIGUEDAD,"$7,749.52 ",MENSUAL
5420,DIAS DE AJUSTE,"$10,424.64 ",ANUAL
5421,COMPENSACIÓN ANTIGUEDAD,"$15,886.12 ",MENSUAL
5421,DIAS DE AJUSTE,"$8,472.59 ",ANUAL
5421,OTROS INGRESOS POR SALARIOS,"$6,000.00 ",MENSUAL
5422,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5422,DIAS DE AJUSTE,"$4,951.07 ",ANUAL
5422,COMPENSACIÓN ANTIGUEDAD,"$4,791.36 ",MENSUAL
5423,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5423,DIAS DE AJUSTE,"$6,388.48 ",ANUAL
5423,COMPENSACIÓN ANTIGUEDAD,"$11,978.40 ",MENSUAL
5424,OTROS INGRESOS POR SALARIOS,"$43,331.00 ",MENSUAL
5424,COMPENSACIÓN ANTIGUEDAD,"$19,486.80 ",MENSUAL
5424,DIAS DE AJUSTE,"$10,392.96 ",ANUAL
5425,DIAS DE AJUSTE,"$9,008.14 ",ANUAL
5425,COMPENSACIÓN ANTIGUEDAD,"$3,276.00 ",MENSUAL
5425,OTROS INGRESOS POR SALARIOS,"$10,051.00 ",MENSUAL
5426,COMPENSACIÓN ANTIGUEDAD,$700.08 ,MENSUAL
5426,DIAS DE AJUSTE,"$8,955.96 ",ANUAL
5426,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
5427,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5427,DIAS DE AJUSTE,"$6,388.48 ",ANUAL
5427,COMPENSACIÓN ANTIGUEDAD,"$11,978.40 ",MENSUAL
5428,COMPENSACIÓN ANTIGUEDAD,"$3,993.84 ",MENSUAL
5428,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
5428,DIAS DE AJUSTE,"$4,060.40 ",ANUAL
5429,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
5429,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
5429,COMPENSACIÓN ANTIGUEDAD,"$1,966.74 ",MENSUAL
5430,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
5430,COMPENSACIÓN ANTIGUEDAD,"$13,451.40 ",MENSUAL
5430,DIAS DE AJUSTE,"$7,061.98 ",ANUAL
5431,DIAS DE AJUSTE,"$6,288.66 ",ANUAL
5431,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5431,COMPENSACIÓN ANTIGUEDAD,"$11,479.30 ",MENSUAL
5432,DIAS DE AJUSTE,"$6,223.77 ",ANUAL
5432,COMPENSACIÓN ANTIGUEDAD,"$2,087.40 ",MENSUAL
5432,OTROS INGRESOS POR SALARIOS,"$8,497.00 ",MENSUAL
5433,DIAS DE AJUSTE,"$8,198.40 ",ANUAL
5433,COMPENSACIÓN ANTIGUEDAD,"$15,372.00 ",MENSUAL
5433,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
5434,DIAS DE AJUSTE,"$5,030.93 ",ANUAL
5434,COMPENSACIÓN ANTIGUEDAD,"$5,190.64 ",MENSUAL
5434,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5435,COMPENSACIÓN ANTIGUEDAD,"$10,272.20 ",MENSUAL
5435,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5435,DIAS DE AJUSTE,"$6,388.48 ",ANUAL
5436,COMPENSACIÓN ANTIGUEDAD,"$5,010.76 ",MENSUAL
5436,DIAS DE AJUSTE,"$3,522.58 ",ANUAL
5436,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
5437,OTROS INGRESOS POR SALARIOS,"$8,095.00 ",MENSUAL
5437,COMPENSACIÓN ANTIGUEDAD,"$2,577.72 ",MENSUAL
5437,DIAS DE AJUSTE,"$6,193.25 ",ANUAL
5438,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
5438,DIAS DE AJUSTE,"$5,863.41 ",ANUAL
5438,COMPENSACIÓN ANTIGUEDAD,"$11,168.40 ",MENSUAL
5439,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
5439,COMPENSACIÓN ANTIGUEDAD,$583.40 ,MENSUAL
